ECO,28.20,41.00,1074,0,0.00
ECO,28.40,41.00,1102,0,0.00
ECO,28.20,41.00,1121,0,0.00
ECO,28.50,41.00,1148,0,0.00
ECO,28.40,41.00,1147,0,0.00
ECO,28.10,41.00,1168,0,0.00
ECO,28.70,41.00,1186,0,0.00
ECO,28.00,41.00,1213,0,0.00
ECO,28.40,41.00,1232,0,0.00
CONFORT,28.00,41.00,1249,0,127.70
CONFORT,28.40,41.00,1277,0,124.00
CONFORT,28.50,41.00,1315,0,132.00
CONFORT,28.30,41.00,1329,0,131.60
CONFORT,28.90,41.00,1353,0,124.80
CONFORT,28.60,41.00,1373,0,106.10
CONFORT,28.00,41.00,1392,0,132.90
ECO,28.90,41.00,643,0,0.000
ECO,28.40,41.00,640,0,0.000
CONFORT,28.00,41.00,586,1,0.520
CONFORT,28.40,41.00,630,1,0.514
CONFORT,28.50,41.00,626,1,0.504
CONFORT,28.20,41.00,620,1,0.416
CONFORT,28.80,41.00,611,1,0.445
CONFORT,28.10,41.00,609,1,0.521
CONFORT,28.90,42.00,607,1,0.562
CONFORT,28.60,42.00,598,1,0.521
CONFORT,28.90,41.00,591,1,0.543
CONFORT,28.30,41.00,584,1,0.516
CONFORT,28.70,41.00,582,1,0.493
CONFORT,28.00,41.00,577,1,0.526
CONFORT,28.80,41.00,579,1,0.501
CONFORT,28.70,41.00,567,1,0.512
CONFORT,28.80,41.00,564,1,0.509
CONFORT,28.00,41.00,560,1,0.530
CONFORT,28.60,41.00,552,0,0.537
CONFORT,28.90,42.00,544,0,0.508
CONFORT,28.30,42.00,543,0,0.476
CONFORT,28.40,42.00,539,0,0.513
CONFORT,28.40,41.00,534,0,0.468
CONFORT,28.30,41.00,528,0,0.524
CONFORT,28.10,42.00,521,0,0.548
CONFORT,28.50,41.00,517,0,0.421
CONFORT,28.10,41.00,511,0,0.505
CONFORT,28.50,41.00,506,0,0.505
CONFORT,28.20,42.00,504,0,0.499
CONFORT,28.80,42.00,494,0,0.532
CONFORT,28.20,42.00,491,0,0.522
CONFORT,28.20,42.00,485,0,0.534
CONFORT,28.00,42.00,480,0,0.510
CONFORT,28.80,42.00,472,0,0.555
CONFORT,28.00,42.00,472,0,0.506
CONFORT,28.30,42.00,468,0,0.519
CONFORT,28.20,42.00,463,0,0.531
CONFORT,28.10,42.00,456,0,0.533
CONFORT,28.40,42.00,448,0,0.538
CONFORT,28.20,42.00,445,0,0.426
CONFORT,28.20,42.00,445,0,0.511
CONFORT,28.60,42.00,437,0,0.517
CONFORT,28.60,42.00,431,0,0.555
CONFORT,28.20,41.00,431,0,0.507
CONFORT,28.30,42.00,425,0,0.521
CONFORT,28.10,42.00,416,0,0.530
CONFORT,28.70,42.00,409,0,0.507
CONFORT,28.00,42.00,411,0,0.507
CONFORT,28.50,42.00,403,0,0.511
CONFORT,28.00,42.00,391,0,0.549
CONFORT,28.10,42.00,403,0,0.504
CONFORT,28.20,42.00,381,0,0.513
CONFORT,28.80,42.00,387,0,0.545
CONFORT,28.70,42.00,390,0,0.515
CONFORT,28.90,42.00,395,0,0.555
NOAPTE,28.20,42.00,369,1,0.505
ECO,28.00,42.00,376,1,0.000
ECO,28.80,42.00,384,1,0.000
ECO,28.60,42.00,389,1,0.001
ECO,28.50,42.00,390,1,0.000
ECO,28.10,42.00,381,1,0.000
ECO,28.90,42.00,376,1,0.000
ECO,28.70,42.00,368,1,0.000
ECO,28.70,42.00,364,1,0.000
ECO,28.70,42.00,358,1,0.000
ECO,28.40,42.00,356,1,0.000
ECO,28.40,42.00,353,1,0.000
ECO,28.60,42.00,344,1,0.000
ECO,28.10,42.00,347,1,0.000
ECO,28.60,42.00,337,1,0.000
ECO,28.30,42.00,286,0,0.000
